authorID,institutionID
1510730409,3
2118897349,11
2059514017,7
2143774159,10
2120492528,2
33732088,7
47902813,1
1990046850,9
2125355276,1
2137743363,6
143834867,4
2066641,1
2128298,1
2858881,2
144482217,11
2959744,3
39309572,9
27681729,3
2697906,3
143666627,6
38565890,10
49988044,1
143838343,8
2326149473,4
51881243,1
12679121,10
46186660,7
40482726,11
143902541,1
3264831,6
2152592802,4
47911126,1
2111808406,9
2199693,4
1801273,5
145027929,11
2197544,6
2282275,7
1783442,11
1709392,10
6765359,7
96048871,11
2540873,2
2884127,11
1643650232,11
1644452739,7
143692067,5
2111314146,11
5364177,2
1772767,5
91421873,3
2449273,7
13856993,3
2151156643,8
8605579,1
71219407,3
48518589,10
49301772,11
34575156,4
80339606,9
66454251,6
15313088,9
102537294,7
48938828,1
151453178,1
69482707,8
40227102,1
2085857877,6
70444893,1
90900652,11
101200794,3
32254176,3
90525101,6
1631255446,9
52185066,1
2145044281,11
48938629,8
40421816,11
3105212,5
144444591,7
143614516,8
1786049,11
49111633,5
1709145,11
1773086,6
46866755,1
2143853942,1
49605116,1
4247284,6
2893239,6
2109202597,3
1775884,1
145963904,2
3264408,8
38085614,4
1758091,10
143930319,9
2215941,11
2087524773,2
2087848062,4
2057022712,4
143674446,3
2093444,7
32368694,8
2333426,9
50516670,9
1714027,4
6360699,8
145207212,11
145953316,4
121027265,6
1390374588,3
2112351244,11
10400945,1
2118899648,5
144851214,11
1720094,6
101829415,9
1702333,10
1395014692,11
32196493,3
1863307,11
1748808,3
46330674,2
143911565,10
48016595,8
1694121,7
3344845,7
4346574,11
4177267,1
5383946,9
2288572082,11
2249899837,1
2249899931,10
2249905864,10
3414413,2
2248296934,2
2111432,10
2249899825,5
6490252,8
2243999522,11
2288484891,8
2288746454,4
2946967,2
2069887,11
48536329,1
23729816,3
1389741208,2
2116638775,5
145876490,9
40102806,11
144222395,11
145612191,11
50081327,2
145321667,11
2240278998,10
2240209829,9
24586077,10
1968133,4
40368603,11
47787843,7
1783914,1
1747655,3
2255548887,2
2806754,6
1967710,2
2093348519,7
2286145455,5
50069714,3
1781223617,1
2268759959,1
2090972161,5
145694312,3
6762037,7
2092229113,2
1400419176,11
2028252288,4
4690624,6
2188423,10
2246570,5
1746620,8
4504841,4
40353699,1
46699896,11
1708077,5
46888415,11
2245929,4
47281276,1
5487780,3
115054049,10
66988922,7
100680094,8
48169695,11
39244127,10
1806227,2
133654393,7
40382578,11
2082240540,3
2050546366,8
2152604499,2
2217186707,2
2053138919,7
49794760,2
143649437,9
39437994,10
150302778,10
40038745,10
144297922,2
2054893113,11
1707615,11
145822300,6
2285902432,2
153599100,11
1780029,9
1737469,8
1748032,11
70374212,7
30995274,9
1412534293,8
50603623,9
144465109,1
107676506,4
144537034,5
36840112,10
2106737241,8
2047446108,6
2043264089,6
2082365994,4
2288488140,9
145864794,2
7833679,7
2006589650,1
144211237,7
3408406,7
33177480,6
1402952224,7
144341414,11
2120764,7
47449106,6
101179725,1
144323126,11
153428911,8
119484249,3
2340715842,11
119258750,3
2113839396,8
92623903,6
144996680,8
2066519489,3
2065800968,8
50492964,11
2119111668,8
2145253401,8
9548994,11
5237666,4
2118256875,2
3032369,11
3364602,5
24028983,1
32402644,4
4303884,4
6725365,1
6338604,4
2146669494,3
13257576,4
12066885,8
40703322,6
3227207,9
89738172,5
39272716,11
3158395,3
145447865,1
71663821,3
2144343431,3
153068236,2
2152324983,4
49813832,4
2197983245,2
2144039442,11
144396557,5
144042868,6
1401687700,7
123226889,3
27845795,1
2562651,11
3406013,4
3437314,8
3275025,1
2071854756,1
3011642,4
2110676430,9
3073437,5
143914556,9
2144353233,2
2154459465,8
1755198,8
2538773,4
2153519118,2
145734047,1
3156782,7
50696623,5
3185333,6
40379784,11
2105789236,3
80273596,2
8271153,5
2108683083,2
102268020,8
14886274,9
2105938266,9
2109418903,3
1652007813,8
152267024,2
2084092256,1
2081829016,8
143649537,6
1591275079,2
2087091296,8
2144861793,2
23476952,4
145356288,1
40983412,11
33221685,1
143653681,1
2123724379,6
2123723468,7
2123722960,11
2123724395,3
2125214723,4
2123722618,4
2078911529,7
2066276338,5
1683053,4
2856650,7
3061459,1
144647516,5
98487347,6
50388941,1
98692092,7
97642783,9
2980937,9
97490856,7
1692097,8
4952080,3
1867736,8
2881229,2
2067481783,11
1924476,5
1403169410,3
1389780530,10
2072683588,1
93768810,3
47893312,6
19182651,9
2689311,6
2070002084,6
50736271,7
1401187222,1
145941543,3
37267894,2
1709598,2
2273004787,11
2271114095,2
2291598,2
2544814,4
1783686,10
145847892,1
2078272,2
50824125,5
46867829,7
2149200369,7
2250972,10
40554619,1
145191813,4
2645391,1
2130255,11
34544152,2
2994335,9
26917145,4
13622184,3
1387977754,3
145950884,11
1702137,9
2780009,11
2305624,9
39023402,3
145879573,1
10714572,11
1740145,9
1890685,5
2145808495,11
2109038571,8
3451627,1
1720100,5
7523259,9
87581594,8
1761159,2
8397576,6
2116330410,8
39358728,1
2142663191,3
2124814824,2
1697700,3
2108485135,5
29983981,4
144247007,5
19235216,5
39793900,9
50172592,11
1790580,8
2506296,4
143862425,7
2685496,1
2108273385,2
143929757,4
49481130,3
41022658,3
39701719,2
143807806,11
1779016,3
123914790,2
115987954,3
3451689,9
115399836,7
147511642,3
145426489,6
1389954462,4
7905466,11
2104538,10
2712026,11
2699039,3
34961417,3
144601996,6
48778049,9
2397000,10
2119114305,4
144963510,1
2316152822,2
2091409722,7
2144230079,2
40657800,3
1715356,6
1799074,11
145195700,8
2145250465,2
3323424,8
2813613,1
98507616,3
2116262554,4
33985174,7
92560500,9
2088775481,4
67011150,11
79305819,1
31471368,10
2404014,3
145140922,7
2116329737,7
145016965,1
2052552620,3
34097174,5
48128428,6
49576470,9
144066717,11
2577784,2
144309297,2
2118860832,1
2577513,7
152956203,9
46190295,4
2085723,4
2546385,8
2443277,4
1860422,3
1751516,11
144603405,10
2235128,7
3459894,3
2108810714,1
144856288,2
1729056,11
143608596,5
50331526,9
1687701,5
38793222,9
2371549,8
4113761,3
1701130,4
35264592,11
1698701,10
40560637,8
1747651,5
1700537,10
2233724,6
2414439,2
1713586,2
144442055,11
2145906351,9
2110453601,6
1715494,1
40547902,8
27648067,9
4460268,1
114915097,9
40638847,11
35518638,4
1486300471,3
1704157,8
2937896,10
2286904,1
145835621,5
1994583,8
10770281,3
1703118,6
51178155,1
1410112765,9
2118467847,6
2107567409,5
145142172,10
39850767,11
1722848,5
1695827,2
47960476,8
2840539,10
35181410,8
2109595473,10
1390337950,11
2305230695,1
2060411257,3
2052967041,3
2109003378,8
2108381415,11
6600296,1
9394208,5
2283135,4
30487203,9
3867095,9
3505908,11
5561755,2
31778876,6
2286710502,4
2286456235,4
2286729598,11
2286706072,3
2286706374,6
2286706058,8
2286706312,2
2178882650,5
2178872255,4
2286607174,3
2286448139,8
145034579,11
144928956,4
2441288,7
144717050,1
49188662,2
151483845,6
2422559,2
2115458740,10
1678293,5
1944977,1
7572514,6
1788695,9
2111270060,3
153058596,3
2442678,8
152171655,2
136309159,2
144329773,3
1695576,3
1716948,9
2116960773,4
145037692,6
35957225,3
2310905,2
2486123,1
1756965,11
2155700482,3
2117181236,2
145751377,3
1746617,7
2156119988,9
144331405,11
32215051,11
1700811,1
2720709,7
2115375928,4
2315242187,11
2065040247,11
2067962067,7
50361260,5
32233090,4
145963370,6
144312193,11
1857200,4
2965112,5
34890364,1
153378085,9
1685559,7
144373328,10
1793306,2
144783720,4
9789098,3
22199114,1
1868022,7
3168518,10
51352814,10
50466696,4
52186545,3
1962341,4
2108183276,6
144118283,5
2316152888,11
9229182,8
1401885963,4
49981379,3
145694844,2
2015792,9
32135494,9
1752878595,8
1753078902,5
51207137,8
1743786,2
2211239,1
2062558,9
49968838,10
37584482,11
10699417,6
145307652,4
49807919,8
2063986787,4
2251957,6
144068963,11
51940742,6
13197736,5
153086296,10
3104292,11
1878835,1
2151270116,2
2355828,11
10274707,10
2266326,2
2116729195,5
1771307,8
2145953857,2
1719347,1
145124475,2
50695457,1
40917131,2
2522394,5
145353889,1
1702283,1
145299837,2
46998035,5
48425136,1
2109871888,6
145203664,3
3048610,2
46910677,6
40603160,1
2109711592,8
89359468,8
25059098,8
2029246,1
152568027,1
49968574,3
2112718966,7
2108536754,3
2115306116,4
66165285,11
2117940996,5
1788070,6
3001348,6
1717179,1
1807606,10
2247813,8
2110424707,10
2108614666,8
2446843,7
2493336,10
1762201,11
50555134,3
9517808,5
3280762,2
1773819,2
1792431,4
144091143,9
143649293,5
50097231,1
3322136,8
144003778,11
38406638,8
51290422,3
1388323535,8
1830653,7
73710317,3
2152155999,1
2115853477,2
3362974,11
2336035408,11
145150876,3
29393235,6
2135743236,1
3443176,10
143719920,10
2285593,3
92042336,9
31482285,1
34757708,3
30042999,7
3414491,9
8413536,2
36665147,1
1789756,10
2279823,5
153173886,8
2373056,6
2144861649,2
2067788292,1
1408968335,3
1399060006,1
1727258,8
1398859722,9
1441407768,11
1801440,11
40482317,11
39166229,1
144214578,3
1908819,2
1803713,2
1801854,1
40940627,1
2053947248,4
2550719,1
1399035813,5
1403345113,7
1398134767,2
2144103,1
1798372,10
39813007,9
46399369,11
145211780,8
1683738,1
144809241,2
1679888,3
2116811326,6
49141099,6
1891108,3
40622167,4
50986776,9
144137038,6
3422899,5
2282478,7
1746841,8
144843400,7
2134433,1
145943292,6
1745570,10
2115969951,4
50110206,10
144371682,10
144356414,6
2072918,5
2116350237,9
144098284,1
2465976,7
1764443,5
3283879,7
2059204721,8
144329939,1
144914140,11
2209612,11
2208531,3
3235234,11
1770016,3
2904100,3
2057174474,3
46399275,1
1796846,3
3069452,11
2145159909,2
1805668,1
2289066047,11
1697126,3
1749762,3
144365327,6
145041415,11
143871669,4
2053558,11
144138586,3
2150275,9
2111187,3
46234526,5
2118483995,4
145348733,6
1992681025,3
2117857607,11
1691031,1
2151288570,4
51971903,4
40795678,3
1903895,1
39409716,11
145481477,3
143775101,1
143720373,9
144121621,8
1691861,4
1707164,11
2366265,4
1398754433,9
50334917,7
35127268,6
145258674,9
2938317,1
1712405,4
1410340269,2
145850486,11
1406749802,11
40423722,11
3084157,2
35552549,8
70758557,6
1786581,3
144562356,2
2672197,2
3216153,8
2133092126,3
2825947,4
1793651,11
1771770,10
145243732,1
1502882228,7
1974803,2
144308173,10
1697582,7
145207202,9
1915468,6
49621119,10
46477225,4
46447272,7
49593250,11
2277300529,11
2109115333,2
2014352,3
2029288,2
3187585,4
1702477,6
1931925,9
3264947,4
2757742,6
97563558,3
2416964,3
35082473,11
2289275405,2
49569561,9
7153363,4
8742492,4
144290131,1
144269589,8
46421692,11
7595427,4
145641013,4
14045709,3
145670946,8
2149169615,6
145872019,3
2413377,9
70162540,1
2106871731,6
1776048,4
145094651,8
1855784,7
144179714,9
2076521,6
2118044692,7
1959475,9
3276694,2
144810819,1
1742208,7
1995163,8
1776439,11
2115864413,6
7769730,10
1807914,1
7181955,7
2152856913,8
2536582,11
1780110,6
1746229,4
2057642721,2
144758007,10
2108406634,2
2545358,6
36347083,7
1780892,3
2060655766,11
2090818,7
1942300,3
3369421,11
144375552,4
20154699,5
32163737,8
2053781980,3
47941411,1
35078078,11
2117163698,3
2108113547,9
1716566,2
2248644075,9
2247761829,3
153361225,4
2152953582,5
2370507,5
2894821,1
2118910109,6
2095979,10
145532827,2
145260024,4
2115568509,2
8175431,1
40586368,10
1388323541,10
1398656181,2
1410529269,6
1932072,3
3082383,11
1398681470,2
3308554,4
1453626844,1
1679118,4
2008276,9
3118555,6
1755919,8
1411438472,1
2108805310,6
2055083,1
12206538,11
1767356,6
144045396,2
2517306,1
1801324,7
35124487,2
1726693,3
1760673,2
1695283,2
2833527,8
2420590,2
1681006,3
2265243,2
2500309,3
2549032,6
1732570,2
46223357,10
2000355038,2
145034054,9
1699054,10
3145951,5
30641781,9
145397722,10
3115253,11
40754866,11
1809786,2
97908115,10
2110011024,1
145915235,9
50055904,9
47052215,3
38779747,3
2108712780,7
2156639656,4
144115026,2
49780283,1
2116528180,11
1409506637,2
1409506635,10
1409506642,11
1847684,11
2204339,2
3095572,9
46389698,10
52133102,4
1706403,4
2902420,3
1692778,9
2329372315,11
1700129,2
2041852738,2
2054145194,1
145345023,5
2254232,6
90114124,4
2145447333,2
31987589,3
115513269,2
2057725851,1
2054897783,2
144478906,7
1398195684,3
90848074,10
6850164,1
145734035,11
2031287,10
1926599,7
3459979,11
145902555,1
1808594,3
2287168324,2
34294377,10
2974361,3
102412642,6
2116291719,11
145858383,7
1410307807,10
1727935,3
1730818,7
2027194,11
36518687,8
39064092,1
33570647,6
40497777,11
143787583,11
47362015,7
47008023,8
3450079,8
1403167138,6
1741486,11
1757707,6
2218285,1
35547201,8
145736060,2
1723849,2
2224872,2
5395574,11
2652246,6
47901118,8
47247217,11
40029556,10
33493200,9
47316088,2
2983898,10
39353098,9
3127283,9
3332944,2
2870153,7
145231047,2
7451623,9
2151269913,4
145470158,8
145287613,11
1780687,3
145034082,7
3411170,11
2304031,6
37829131,2
35392998,3
2108651828,9
2119042471,5
143788467,7
1730124,5
145641161,11
1379575081,11
2064253156,3
1806536,9
4025002,8
1388864077,2
5751909,8
47782132,3
1688556,3
2272633851,1
2285582439,3
1726533,2
1920864,8
2604835,4
1730628,5
1686431,11
2117419373,1
47074478,2
1699842,1
7562455,4
6601027,10
2292163183,11
2292166444,11
2353888,1
2118462083,8
1409692637,6
1934849,7
46854729,11
153441769,1
3004116,6
100694334,3
2051541390,7
39495736,11
72482218,5
2057245555,2
33998511,6
2822935,10
2820254,9
2747620,5
35212077,6
2066064686,4
34903673,1
2294116,2
1403822361,11
2658890,7
1694382,10
50056152,1
32537578,4
1711416,6
1720184,10
3087910,10
2055515913,7
3492851,3
6961334,11
1810827,1
2155240973,3
2887871,11
2077169116,6
145270219,8
3451384,9
2488938,10
15791955,1
49922196,3
2358803,1
2228323,10
35238678,2
33242383,9
22254044,3
3078154,1
2131343647,8
2109811170,8
3258919,1
51437320,2
2619010,4
2711839,11
2168269658,1
2118803804,10
2152201929,11
48761825,7
143730686,1
36737249,9
2885655,2
32527811,7
1741553,1
143961870,6
37336366,3
2057915311,3
2951724,11
2287677849,2
2287677811,3
1810221,1
2039588,2
1718871,11
68973739,1
67147139,9
2072422622,9
32139366,3
49436220,4
145057514,3
2592207,1
2131407,7
68972407,2
49096898,3
145625690,4
2109689495,5
2145733730,1
150128828,7
34577327,4
2188694,3
41132665,6
3027512,4
2629107,1
2053565348,6
2006889,10
3448463,11
2265880556,1
3020378,1
1403873332,10
2960709,3
2664636,3
102561541,7
144976182,11
49640591,2
143925221,3
1587922010,2
41187410,8
3011497,2
145081362,11
145868988,4
2745705,11
39684797,5
31846898,8
40798097,4
3000280,2
31706093,10
3285171,6
25196066,9
2237463,3
2078439238,11
48221355,3
144602392,1
144833923,1
2440603,11
144989870,2
1694479,10
34491001,8
2046665,4
144828948,8
1779676,2
144175760,10
144096306,8
49435796,7
2129419,6
49638807,1
38424357,11
2172959,3
2716290,9
2033171,2
1792387,6
2262656445,1
1389874807,3
1680129,2
1790823,11
144114650,3
1750436,8
51381786,3
5437562,5
3467579,7
3102850,7
2319608,6
1806773,10
47834549,11
143672032,11
3064538,1
7814296,11
2155119895,7
2135696,1
52215281,1
37135603,7
31482876,7
1799611,2
1402001150,1
34082289,9
2282967120,1
2145349495,2
2644598,11
2107884841,3
1770926,8
1718471,10
2558747,6
1850512,11
2066431473,2
2187608,3
144641551,3
145359941,11
144794486,5
9392149,2
143781043,11
143849708,8
49592737,2
2055667275,10
2496402,10
2118912473,5
1740142,9
1865017658,9
3182192,2
51181818,8
1718919,8
34506974,2
1748459,3
2116635305,4
1721544,11
2048628992,11
2118094413,10
143698682,8
1500656824,2
36037414,8
46524877,6
51136096,3
73095430,4
9224419,7
2235785132,5
3227433,5
2811236,8
2070238278,3
2792225,1
2416299,5
28314725,3
145986732,4
3007178,10
1685517,8
1402844844,9
145352478,10
3788526,1
2110353677,1
1722472,4
152516640,11
152599699,10
145647263,1
2118223312,6
67215934,1
49178343,5
1793529,7
1892247,3
1721212,3
2650832,5
49224681,2
3209726,7
1919624,1
102519971,3
2330315778,8
1792070523,2
40119481,3
2066594564,9
51118365,11
47645184,6
1804261,7
2426718,9
1796150,10
2214753,9
1941509,3
153913087,10
2115276875,6
2110140,3
2068123790,1
40087786,2
153387869,9
6155710,10
2866720,9
145177088,11
47237027,6
3045089,11
2196255508,9
3222730,11
36668046,10
144074950,6
2134208281,7
2134177553,3
2134128843,1
2086854450,10
10854963,6
116280485,5
32192655,3
92364374,8
47323928,4
47010325,9
144887867,9
30528961,11
48592906,11
92022100,6
103900111,10
7144454,11
33721778,1
144904233,9
2745026,1
3232265,2
35208858,10
2808670,3
1715634,3
1690538,10
48690962,9
1692045,1
2015250,9
2952538,1
2902894,10
3434250,1
2109936162,10
1709715,2
3275804,11
1801870,1
34820574,6
2065116446,8
1678877,2
1741860,11
33742176,9
2086931811,6
6103581,5
40413635,7
144225173,4
2329398240,10
2108346188,1
2285563561,10
2330091115,2
152669819,5
3072394,10
2110136125,3
144511737,1
1708851,5
48644686,2
2151036719,3
2889843,2
48209560,11
145033446,6
2146651037,2
144859824,4
47781592,5
150127950,7
49417466,5
143840275,1
3185947,1
143680384,6
1405308756,5
2216377,10
2128601810,7
2112575960,2
40865038,10
9351870,1
144465142,10
145947929,6
2128934,6
2061521572,6
144180616,1
2546322,11
39941882,3
1785279,8
1417942856,7
2107751,2
1398927255,3
3248052,4
145129875,4
1802030,1
30447410,5
2054838458,6
2110607005,3
1491634607,5
145281975,2
1738539,8
118059303,1
2034274902,9
1424259856,3
39119171,3
48815012,11
2150905311,2
6562438,10
35439607,8
2108312079,2
3124970,10
143996776,7
2123270,9
144956430,7
1769942,10
2115450884,11
34350523,3
151503658,1
151483090,2
2110584055,7
47636228,9
2442939,11
2060010,7
1733076,10
1755755,3
145981714,6
3139705,11
1772133,3
35538856,5
2145170,6
2461792,1
2152819646,3
144074511,10
33390789,3
143911048,3
145754674,3
2257224096,6
2257232709,3
2257242342,9
2109512754,3
3422912,6
35729970,1
143712374,7
2084122290,9
3035079,6
3359182,11
1818719,1
39641533,3
3103378,8
145689387,2
3184475,10
144380700,2
37960293,4
40245505,4
40032813,4
4101221,3
1707461,11
2337345,3
1786752,6
1727599,10
26289824,3
11930863,1
2109473501,3
2150450002,6
2144649536,9
2152379328,9
36929516,9
51227806,5
144433006,2
35930660,6
145002004,10
145160921,6
48582897,9
2157851439,6
3365707,2
1761978,6
46881670,10
1736651,4
46573521,1
70429380,1
2121588843,2
2004021329,5
1403239539,2
2446207,8
2281407946,8
1702537,11
3220449,8
144914281,8
28014924,9
2112573464,1
144206960,5
39006765,10
144123438,3
1596812259,8
3188862,5
1759347,3
143778475,7
2441411,8
1703058,8
2671327,9
2165071,6
144026287,3
2577813,11
50163457,1
8111020,1
1722857,5
2356956,5
48840512,6
48445225,8
35087612,10
37602570,3
32623151,1
2073806959,4
3056963,7
73260620,5
40219976,2
1780381,6
2029503517,5
2118328320,9
1759844,1
2144041473,7
2869589,11
1704709,3
3286386,3
35031086,1
1984403,3
2053270439,1
1750293,5
145299284,6
145895925,8
1746646,3
1793780,10
2036262,11
144502931,2
3195299,1
145566453,6
2895072,1
2864770,2
2568856,9
1398858978,7
2822733,2
2374288,11
46683509,5
1686748,6
2263117,6
1716059,1
1401400566,7
2497479,9
144769367,5
2115501538,1
143683897,9
1732114,8
2044693232,4
134927868,6
2287180468,4
8016431,3
3407277,3
39793298,1
2065251344,9
114250963,3
2059271276,11
3365851,3
3029482,8
3050846,9
1473151134,11
2052812305,1
2253681376,4
10707709,4
41203992,1
152599430,8
2113829116,2
2127604,10
2618744,1
2108488352,3
2155651721,4
8559810,2
2649982,3
1795475,3
3106778,10
145826200,9
145712673,4
107645260,11
153840862,9
2903173,2
2116448966,3
2144474491,9
152142790,4
49969637,1
2151484838,3
1745056,5
1686255,10
144295871,6
1683759,2
1680763,3
1714945,11
9036495,1
67109143,2
1708241,6
145559915,4
32150961,11
1724577,1
1730356,10
145297952,10
2780972,5
2230159404,5
3109194,11
2056294228,7
153705968,1
2079731818,9
34929616,6
2099228817,6
70114169,11
35526877,3
71614496,9
39533001,1
7759488,2
2028246830,4
32229722,5
1896037,2
2061219152,3
12181279,11
96668091,9
1691016,8
34316743,1
32170594,8
2449918,8
122534134,2
2097712451,2
35912331,10
2109944421,4
2118882546,3
39064211,8
2109093095,8
7392431,2
2592610,11
2108496209,8
2112683283,10
2069706514,8
2066322275,1
2157429990,4
37124370,10
2152934280,2
144797958,11
145013346,5
152117542,2
30156979,2
95444098,5
145592290,1
35350470,2
1766422,9
3118460,1
145249669,10
2523666,10
2583998,1
6304049,3
145159932,3
3037568,7
1899753,11
2922160,6
143935013,3
46382329,11
144445937,11
2108764358,7
2717546,1
1768236,11
47842126,6
2119317986,9
1388486428,2
2443055,11
1379926650,11
35651670,5
1759010,7
2142438,10
144378756,4
47384717,11
2118183087,9
1410060388,8
40901326,8
40448383,11
71508283,1
2112224469,4
39408795,9
3561274,3
1398193802,2
1398193806,3
2107935023,1
2144441175,3
2112769495,2
2120825632,1
145940973,11
47294286,8
1943452,8
2287816129,6
2286689503,8
1793493,7
51936648,8
2210607600,11
2135837,3
2315714,8
72285210,4
84319932,3
66407052,1
71848492,1
71584264,9
69404534,1
2875925,10
2152503651,4
2500665,3
2951500,11
1767703,7
48054909,11
145664618,1
101081820,10
2944363,2
5824783,6
2080635147,9
1719388,2
1721683,4
35170994,5
4651816,2
9283687,11
1736825,3
4739360,6
49357369,9
2626493,3
2113742695,4
48354614,2
2108144666,1
2130249,9
2420700,1
2126278,4
1623995772,5
1689992,1
2057231725,7
10632789,3
2068795877,7
1934546,6
2579290,5
144536688,2
153824195,6
46975322,11
4412053,5
2231981905,6
2066057960,11
2269922632,3
2072598342,2
2735850,1
3403115,11
48831666,8
10212005,6
13834779,11
40310317,6
2736582,9
2055924,8
143859272,3
31687893,7
1793636,4
2817840,6
39403445,2
2292948,7
2520694,10
144534427,1
145412074,3
2340230621,10
145169163,10
144330988,3
144665469,3
1751264,1
7934073,2
31155025,1
2109348150,3
47659765,1
49756115,9
9140912,2
2497393,1
1747303,8
1705550,1
66786619,1
1971184,7
2115626425,11
2840980,7
2488489,9
3205436,6
117272782,9
2058350112,2
39717886,4
1817030,10
3128506,11
2065731243,4
11126631,4
40959192,10
51012893,7
1704657,3
1882701,7
144262957,11
1706796,2
2980960,9
2070265802,7
1756681,9
2247090121,6
1398348796,2
1693997,3
2145711629,3
39939156,5
9833675,11
3433379,8
2496696,9
1393386740,10
31197943,10
144746504,5
2808992,2
2144058315,3
2288878950,4
2276027782,3
2287922660,9
145337338,9
3130257,6
1490695028,1
4527324,10
144546548,10
2918780,11
1680165,1
1732330,11
48682997,6
2151965176,6
2591679,3
1683137,5
1768703,1
1737360,1
144594997,4
3116552,6
143791274,2
145993626,2
40160759,3
1398466553,2
2326144,10
2026975,3
1761588,2
1748082,11
29876151,8
5985064,6
47099966,2
2417003,7
1728641,8
1753678,4
2476328,2
1774210,2
145406213,6
1765659,11
1742301,1
1716135,9
35096879,9
1712773,3
9312790,8
50107495,1
2044071,3
144335971,8
145837053,2
1395979681,2
1735765,7
2270123151,4
144482324,4
1692826961,2
2040366,4
2143370813,8
2042358775,10
2064388282,8
144187725,2
34792252,1
47845094,6
2243184280,11
2137389507,5
2152111564,5
2153359007,1
2141510570,1
2110204947,8
27002702,9
2144367613,1
2090394064,10
51091819,2
32532300,6
2148904543,8
152464732,1
2112823372,3
1823518756,1
2119248435,2
2056892379,1
1701475,3
144977346,1
143832410,9
1795197,10
1714602,4
1777068,1
2316757476,3
1718541,1
101209369,8
1746269,2
50561631,1
8797930,10
46423072,11
46402263,9
2178267291,7
2149169642,1
2562998,1
2004337,2
2108446987,10
143840663,4
3050154,6
3041721,3
145956785,11
2417300,11
98034063,2
3337768,7
3468172,6
143668237,7
2111212729,5
2399448,2
1834086,2
4109443,11
39686979,4
34023939,8
7890549,2
2336035398,1
151485038,6
1778286,2
40056738,7
143701223,10
144042622,6
2539936,11
2505902,2
17872416,6
39960571,1
3024698,9
2256707284,10
52555469,9
8401284,5
1680679,3
2939803,5
2097709460,5
9728126,11
3350812,7
1722062,8
1680329,1
144614913,11
143766909,1
1705536,4
7649077,1
51466615,2
50105347,10
1740564,4
143621440,6
2313060,7
1858310,10
3158415,11
9095351,1
3001465,2
32325251,10
40616773,5
145778835,9
2976930,3
36436218,3
1761103,10
2005103404,3
2005159785,5
2335732716,3
40570360,1
1580810879,3
2159819369,5
2159815510,3
50485261,11
3147220,7
50844674,3
2246396,10
2057626576,6
2225326294,8
2225362268,6
2225324818,4
2044984212,3
2180280043,8
2212611521,9
2210586703,10
2215203347,4
70292225,2
120635369,6
11690554,2
1845852582,8
2140578267,1
2185323688,4
1741545369,10
50678943,3
145235056,10
2303930719,1
2303926548,8
9553167,1
47104154,9
1854677692,6
41048869,3
2282472128,6
2255611957,8
2327738876,8
2289253438,6
2281872028,5
2281665409,10
2222807739,11
2215422586,1
2287952712,3
2291412219,8
2056680376,1
145573466,5
2149532158,6
2218345208,6
2216458391,6
9012342,1
27672597,5
2290201278,1
2282311375,9
2295263109,2
2279235013,3
2279242513,2
2290363027,11
2300937514,2
2300512526,3
2300937511,10
2300506407,2
2300519129,4
2331885636,11
2300934876,7
2317088286,3
2309270838,1
2309269959,5
2306656791,1
1380982173,1
1729159,3
2309564812,7
2309568937,1
2309565012,9
2281880960,1
2281864440,2
2282737838,9
2281872934,2
2282737947,11
2268349678,9
2276083334,1
2280216174,8
2277966027,6
2268534121,8
2276088894,3
1570093222,9
2178709413,8
2145473398,11
48806299,10
4351602,11
2301238634,3
2301240930,1
2301241444,1
2280536174,8
1394846990,5
48139416,10
1715946,9
79513578,5
1797751,1
3456687,4
144366819,7
49696663,4
2315003324,11
1682100,3
46201673,7
2279245631,2
2308141581,9
2308141571,6
2275827407,11
2275534043,2
2308241180,5
2308137059,10
144878627,3
2284228092,7
2276098916,3
2282621013,7
2290736541,11
2276088455,7
2282620980,6
2294039735,1
2297241946,8
2231538602,8
144432618,11
9093870,10
2276075268,5
2214559159,9
2149590607,11
9315276,11
2800915,11
1874566,4
2019908712,8
1739277,9
2577908,5
12752964,3
2005430834,9
4820479,10
2290099374,8
2290202317,3
2303877043,4
2302616639,10
2302616898,10
2303881270,7
2110480595,5
1654081623,2
2215222522,8
52152819,5
2345455453,6
1447250772,7
11052299,9
2215518058,5
2412276,4
2923630,8
2297230392,4
2292256970,5
2338309657,11
2160291212,3
47570595,3
1687279,11
1700676,6
2289698409,3
37269546,11
2114094874,9
2067611028,2
2145763295,1
145018147,4
70402545,5
2300373722,7
2300091500,1
2300083605,3
2213743157,5
2300196563,8
2300134286,2
2254582983,7
2282309771,1
2290203185,5
145907529,4
2290107932,1
2290108652,10
2266408911,7
2296802294,9
2296802193,3
2310904569,6
2310903817,5
2310903057,10
2210937523,7
21366673,4
48385425,10
2156915219,1
83946847,1
31861970,8
24362694,3
34013912,2
1453069239,8
2115774825,3
2223544495,1
2223543189,1
2237657303,3
2108509169,11
2146665894,2
2654644,2
3385485,11
3461549,9
2109656274,10
145358005,1
1685349,1
46183616,7
1410231361,11
1490887583,2
114952298,7
47733973,5
3361236,5
39589154,2
2072738644,2
2209986197,5
2166043087,9
1830914,2
2119300726,10
2965137,3
38263858,2
3343720,9
2272279,9
2689948,1
52428050,9
117088795,4
145484093,9
115633766,5
2452331,3
104512492,1
2055728889,1
2146625125,2
144557929,6
116557934,6
152324588,11
143893172,11
2720854,10
2871600,1
8809033,2
2579936,8
1806346,11
