paperDOI;paperTitle;paperAbstract;paperAuthorID;paperAuthorName;conferenceWorkshopID;conferenceWorkshopName;conferenceWorkshopType;conferenceWorkshopEdition;conferenceWorkshopYear;conferenceWorkshopCity;journalID;journalName;jornalYear;jornalVolume;keywords
05c4eb154ad9512a69569c18d68bc4428ee8bb83;Cluster-GCN: An Efficient Algorithm for Training Deep and Large Graph Convolutional Networks;"Graph convolutional network (GCN) has been successfully applied to many graph-based applications; however, training a large-scale GCN remains challenging. Current SGD-based algorithms suffer from either a high computational cost that exponentially grows with number of GCN layers, or a large space requirement for keeping the entire graph and the embedding of each node in memory. In this paper, we propose Cluster-GCN, a novel GCN algorithm that is suitable for SGD-based training by exploiting the graph clustering structure. Cluster-GCN works as the following: at each step, it samples a block of nodes that associate with a dense subgraph identified by a graph clustering algorithm, and restricts the neighborhood search within this subgraph. This simple but effective strategy leads to significantly improved memory and computational efficiency while being able to achieve comparable test accuracy with previous algorithms. To test the scalability of our algorithm, we create a new Amazon2M data with 2";['2537924', '23979212', '3422911', '1678662', '1751569', '1793529'];['Wei-Lin Chiang', 'Xuanqing Liu', 'Si Si', 'Yang Li', 'Samy Bengio', 'Cho-Jui Hsieh'];a0edb93b-1e95-4128-a295-6b1659149cef;Knowledge Discovery and Data Mining;conference;8;2019.0;Beijing;;;;;['Computer Science', 'Graph', 'Mathematics']
b5b717bd65678b9b980ae3f2aaea0396e87ab0e2;Channel-wise Topology Refinement Graph Convolution for Skeleton-Based Action Recognition;Graph convolutional networks (GCNs) have been widely used and achieved remarkable results in skeleton-based action recognition. In GCNs, graph topology dominates feature aggregation and therefore is the key to extracting representative features. In this work, we propose a novel Channel-wise Topology Refinement Graph Convolution (CTR-GC) to dynamically learn different topologies and effectively aggregate joint features in different channels for skeleton-based action recognition. The proposed CTR-GC models channel-wise topologies through learning a shared topology as a generic prior for all channels and refining it with channel-specific correlations for each channel. Our refinement method introduces few extra parameters and significantly reduces the difficulty of modeling channel-wise topologies. Furthermore, via reformulating graph convolutions into a unified form, we find that CTR-GC relaxes strict constraints of graph convolutions, leading to stronger representation capability. Combining CTR-GC with temporal modeling modules, we develop a powerful graph convolutional network named CTR-GCN which notably outperforms state-of-the-art methods on;['2137389378', '2144370824', '50199457', '2152691925', '2115656688', '40506509'];['Yuxin Chen', 'Ziqi Zhang', 'Chunfen Yuan', 'Bing Li', 'Ying Deng', 'Weiming Hu'];7654260e-79f9-45c5-9663-d72027cf88f3;IEEE International Conference on Computer Vision;conference;7;2021.0;Los Angeles;;;;;['Computer Science', 'Graph']
398d6f4432e6aa7acf21c0bbaaebac48998faad3;Graph Neural Networks for Social Recommendation;"In recent years, Graph Neural Networks (GNNs), which can naturally integrate node information and topological structure, have been demonstrated to be powerful in learning on graph data. These advantages of GNNs provide great potential to advance social recommendation since data in social recommender systems can be represented as user-user social graph and user-item graph; and learning latent factors of users and items is the key. However, building social recommender systems based on GNNs faces challenges. For example, the user-item graph encodes both interactions and their associated opinions; social relations have heterogeneous strengths; users involve in two graphs (e.g., the user-user social graph and the user-item graph). To address the three aforementioned challenges simultaneously, in this paper, we present a novel graph neural network framework (GraphRec) for social recommendations. In particular, we provide a principled approach to jointly capture interactions and opinions in the user-item graph and propose the framework GraphRec,";['41031455', '47009435', '1930238', '2145051005', '2109917536', '1736632', '50559722'];['Wenqi Fan', 'Yao Ma', 'Qing Li', 'Yuan He', 'Y. Zhao', 'Jiliang Tang', 'Dawei Yin'];e07422f9-c065-40c3-a37b-75e98dce79fe;The Web Conference;conference;8;2019.0;Abuja;;;;;['Neural Networks', 'Computer Science', 'Graph']
fd17bd9a5dc24a081ad9743570f50dd6750f54b2;Junction Tree Variational Autoencoder for Molecular Graph Generation;We seek to automate the design of molecules based on specific chemical properties. In computational terms, this task involves continuous embedding and generation of molecular graphs. Our primary contribution is the direct realization of molecular graphs, a task previously approached by generating linear SMILES strings instead of graphs. Our junction tree variational autoencoder generates molecular graphs in two phases, by first generating a tree-structured scaffold over chemical substructures, and then combining them into a molecule with a graph message passing network. This approach allows us to incrementally expand molecules while maintaining chemical validity at every step. We evaluate our model on multiple tasks ranging from molecular generation to optimization. Across these tasks, our model outperforms previous state-of-the-art baselines by a significant margin.;['2400119', '1741283', '35132120'];['Wengong Jin', 'R. Barzilay', 'T. Jaakkola'];fc0a208c-acb7-47dc-a0d4-af8190e21d29;International Conference on Machine Learning;conference;7;2018.0;Sydney;;;;;['Computer Science', 'Graph', 'Mathematics']
2503dff90685857ce7295e37d0045e2eef41c8b8;FastGCN: Fast Learning with Graph Convolutional Networks via Importance Sampling;The graph convolutional networks (GCN) recently proposed by Kipf and Welling are an effective graph model for semi-supervised learning. This model, however, was originally designed to be learned with the presence of both training and test data. Moreover, the recursive neighborhood expansion across layers poses time and memory challenges for training with large, dense graphs. To relax the requirement of simultaneous availability of test data, we interpret graph convolutions as integral transforms of embedding functions under probability measures. Such an interpretation allows for the use of Monte Carlo approaches to consistently estimate the integrals, which in turn leads to a batched training scheme as we propose in this work---FastGCN. Enhanced with importance sampling, FastGCN not only is efficient for training but also generalizes well for inference. We show a comprehensive set of experiments to demonstrate its effectiveness compared with GCN and related models. In particular, training is orders of magnitude;[None, '40411766', '145781464'];['Jie Chen', 'Tengfei Ma', 'Cao Xiao'];939c6e1d-0d17-4d6e-8a82-66d960df0e40;International Conference on Learning Representations;conference;8;2018.0;Beijing;;;;;['Computer Science', 'Graph', 'Mathematics']
e4715a13f6364b1c81e64f247651c3d9e80b6808;Link Prediction Based on Graph Neural Networks;Link prediction is a key problem for network-structured data. Link prediction heuristics use some score functions, such as common neighbors and Katz index, to measure the likelihood of links. They have obtained wide practical uses due to their simplicity, interpretability, and for some of them, scalability. However, every heuristic has a strong assumption on when two nodes are likely to link, which limits their effectiveness on networks where these assumptions fail. In this regard, a more reasonable way should be learning a suitable heuristic from a given network instead of using predefined ones. By extracting a local subgraph around each target link, we aim to learn a function mapping the subgraph patterns to link existence, thus automatically learning a `heuristic' that suits the current network. In this paper, we study this heuristic learning paradigm for link prediction. First, we develop a novel $\gamma$-decaying heuristic theory. The theory unifies a wide;['3098251', '9527255'];['Muhan Zhang', 'Yixin Chen'];d9720b90-d60b-48bc-9df8-87a30b9a60dd;Neural Information Processing Systems;conference;20;2018.0;New York;;;;;['Neural Networks', 'Computer Science', 'Graph', 'Mathematics']
348cd9726be5e5740ab751c15fbad4b60d98246d;Patterns in Hydrogen Bonding: Functionality and Graph Set Analysis in Crystals;Whereas much of organic chemistry has classically dealt with the preparation and study of the properties of individual molecules, an increasingly significant portion of the activity in chemical research involves understanding and utilizing the nature of the interactions between molecules. Two representative areas of this evolution are supramolecular chemistry and molecular recognition. The interactions between molecules are governed by intermolecular forces whose energetic and geometric properties are much less well understood than those of classical chemical bonds between atoms. Among the strongest of these interactions, however, are hydrogen bonds, whose directional properties are better understood on the local level (that is, for a single hydrogen bond) than many other types of non-bonded interactions. Nevertheless, the means by which to characterize, understand, and predict the consequences of many hydrogen bonds among molecules, and the resulting formation of molecular aggregates (on the microscopic scale) or crystals (on the macroscopic scale) has remained;['144302936', '48778365', '2308579', '143976370'];['J. Bernstein', 'Raymond E. Davis', 'L. Shimoni', 'N. Chang'];;;;;;;8tq3bg3t;Angewandte Chemie;1995.0;34;['Graph', 'Chemistry']
04f3203f1214063436d81ce0c2ad7623204da488;Geom-GCN: Geometric Graph Convolutional Networks;Message-passing neural networks (MPNNs) have been successfully applied in a wide variety of applications in the real world. However, two fundamental weaknesses of MPNNs' aggregators limit their ability to represent graph-structured data: losing the structural information of nodes in neighborhoods and lacking the ability to capture long-range dependencies in disassortative graphs. Few studies have noticed the weaknesses from different perspectives. From the observations on classical neural network and network geometry, we propose a novel geometric aggregation scheme for graph neural networks to overcome the two weaknesses. The behind basic idea is the aggregation on a graph can benefit from a continuous space underlying the graph. The proposed aggregation scheme is permutation-invariant and consists of three modules, node embedding, structural neighborhood, and bi-level aggregation. We also present an implementation of the scheme in graph convolutional networks, termed Geom-GCN, to perform transductive learning on graphs. Experimental results show the proposed Geom-GCN achieved;['1866075', '15763974', '143922493', '2113651237', '2119658599'];['Hongbin Pei', 'Bingzhen Wei', 'K. Chang', 'Yu Lei', 'Bo Yang'];939c6e1d-0d17-4d6e-8a82-66d960df0e40;International Conference on Learning Representations;conference;8;2020.0;Sydney;;;;;['Computer Science', 'Graph', 'Mathematics']
21e33bd0ad95ee1f79d8b778e693fd316cbb72d4;Beyond Homophily in Graph Neural Networks: Current Limitations and Effective Designs;We investigate the representation power of graph neural networks in the semi-supervised node classification task under heterophily or low homophily, i.e., in networks where connected nodes may have different class labels and dissimilar features. Many popular GNNs fail to generalize to this setting, and are even outperformed by models that ignore the graph structure (e.g., multilayer perceptrons). Motivated by this limitation, we identify a set of key designs -- ego- and neighbor-embedding separation, higher-order neighborhoods, and combination of intermediate representations -- that boost learning from the graph structure under heterophily. We combine them into a graph neural network, H2GCN, which we use as the base method to empirically evaluate the effectiveness of the identified designs. Going beyond the traditional benchmarks with strong homophily, our empirical analysis shows that the identified designs increase the accuracy of GNNs by up to 40% and 27% over models without them on synthetic and real;['50077183', '7957569', '21613538', '35505461', '3255268', '2479152'];['Jiong Zhu', 'Yujun Yan', 'Lingxiao Zhao', 'Mark Heimann', 'L. Akoglu', 'Danai Koutra'];d9720b90-d60b-48bc-9df8-87a30b9a60dd;Neural Information Processing Systems;conference;6;2020.0;New York;;;;;['Neural Networks', 'Computer Science', 'Graph']
699d4d8c8b91b1a34dd6f47d28e3fe1236f25944;Saliency Detection via Graph-Based Manifold Ranking;Most existing bottom-up methods measure the foreground saliency of a pixel or region based on its contrast within a local context or the entire image, whereas a few methods focus on segmenting out background regions and thereby salient objects. Instead of considering the contrast between the salient objects and their surrounding regions, we consider both foreground and background cues in a different way. We rank the similarity of the image elements (pixels or regions) with foreground cues or background cues via graph-based manifold ranking. The saliency of the image elements is defined based on their relevances to the given seeds or queries. We represent the image as a close-loop graph with super pixels as nodes. These nodes are ranked based on the similarity to background and foreground queries, based on affinity matrices. Saliency detection is carried out in a two-stage scheme to extract background regions and foreground salient objects efficiently.;['2154926843', '50081215', '153176123', '144526777', '1715634'];['Chuan Yang', 'L. Zhang', 'Huchuan Lu', 'Xiang Ruan', 'Ming-Hsuan Yang'];;;;;;;rv4ua6oq;2013 IEEE Conference on Computer Vision and Pattern Recognition;2013.0;24;['Computer Science', 'Graph']
c2d40522eaa5523d67a0de5e4098e7031fdccb3d;Pitfalls of Graph Neural Network Evaluation;Semi-supervised node classification in graphs is a fundamental problem in graph mining, and the recently proposed graph neural networks (GNNs) have achieved unparalleled results on this task. Due to their massive success, GNNs have attracted a lot of attention, and many novel architectures have been put forward. In this paper we show that existing evaluation strategies for GNN models have serious shortcomings. We show that using the same train/validation/test splits of the same datasets, as well as making significant changes to the training procedure (e.g. early stopping criteria) precludes a fair comparison of different architectures. We perform a thorough empirical evaluation of four prominent GNN models and show that considering different splits of the data leads to dramatically different rankings of models. Even more importantly, our findings suggest that simpler GNN architectures are able to outperform the more sophisticated ones if the hyperparameters and the training procedure are tuned fairly;['32724677', '51896688', '11754930', '3075189'];['Oleksandr Shchur', 'Maximilian Mumme', 'Aleksandar Bojchevski', 'Stephan Günnemann'];;;;;;;fupmn9ww;ArXiv;2018.0;abs/1811.05868;['Computer Science', 'Graph', 'Mathematics']
75739ed2ddebd7982042f516f407553f8d3110f8;Self-supervised Graph Learning for Recommendation;"Representation learning on user-item graph for recommendation has evolved from using single ID or interaction history to exploiting higher-order neighbors. This leads to the success of graph convolution networks (GCNs) for recommendation such as PinSage and LightGCN. Despite effectiveness, we argue that they suffer from two limitations: (1) high-degree nodes exert larger impact on the representation learning, deteriorating the recommendations of low-degree (long-tail) items; and (2) representations are vulnerable to noisy interactions, as the neighborhood aggregation scheme further enlarges the impact of observed edges. In this work, we explore self-supervised learning on user-item graph, so as to improve the accuracy and robustness of GCNs for recommendation. The idea is to supplement the classical supervised task of recommendation with an auxiliary self-supervised task, which reinforces node representation learning via self-discrimination. Specifically, we generate multiple views of a node, maximizing the agreement between different views of the same node compared to that";['1491035012', '2144796537', '2163400298', '7792071', '1853048147', '2813328', '2110972323'];['Jiancan Wu', 'Xiang Wang', 'Fuli Feng', 'Xiangnan He', 'Liang Chen', 'Jianxun Lian', 'Xing Xie'];8dce23a9-44e0-4381-a39e-2acc1edff700;Annual International ACM SIGIR Conference on Research and Development in Information Retrieval;conference;7;2020.0;Abuja;;;;;['Computer Science', 'Graph']
e3d662bbd0e5539fe22a85f3518f960595b9914e;Heterogeneous Graph Neural Network;Representation learning in heterogeneous graphs aims to pursue a meaningful vector representation for each node so as to facilitate downstream applications such as link prediction, personalized recommendation, node classification, etc. This task, however, is challenging not only because of the demand to incorporate heterogeneous structural (graph) information consisting of multiple types of nodes and edges, but also due to the need for considering heterogeneous attributes or contents (e.g., text or image) associated with each node. Despite a substantial amount of effort has been made to homogeneous (or heterogeneous) graph embedding, attributed graph embedding as well as graph neural networks, few of them can jointly consider heterogeneous structural (graph) information as well as heterogeneous contents information of each node effectively. In this paper, we propose HetGNN, a heterogeneous graph neural network model, to resolve this issue. Specifically, we first introduce a random walk with restart strategy to sample a fixed size;['3407809', '2451800', '144277661', '144231976', '144539424'];['Chuxu Zhang', 'Dongjin Song', 'Chao Huang', 'A. Swami', 'N. Chawla'];a0edb93b-1e95-4128-a295-6b1659149cef;Knowledge Discovery and Data Mining;conference;17;2019.0;New York;;;;;['Computer Science', 'Graph']
44fca068eecce2203d111213e3691647914a3945;LexRank: Graph-based Lexical Centrality as Salience in Text Summarization;We introduce a stochastic graph-based method for computing relative importance of textual units for Natural Language Processing. We test the technique on the problem of Text Summarization (TS). Extractive TS relies on the concept of sentence salience to identify the most important sentences in a document or set of documents. Salience is typically defined in terms of the presence of particular important words or in terms of similarity to a centroid pseudo-sentence. We consider a new approach, LexRank, for computing sentence importance based on the concept of eigenvector centrality in a graph representation of sentences. In this model, a connectivity matrix based on intra-sentence cosine similarity is used as the adjacency matrix of the graph representation of sentences. Our system, based on LexRank ranked in first place in more than one task in the recent DUC 2004 evaluation. In this paper we present a detailed analysis of our approach and;['2158159', '9215251'];['Günes Erkan', 'Dragomir R. Radev'];;;;;;;1cbqjled;ArXiv;2004.0;abs/1109.2128;['Computer Science', 'Graph', 'Mathematics', 'Centrality']
5863d7b35ea317c19f707376978ef1cc53e3534c;Rethinking Graph Transformers with Spectral Attention;In recent years, the Transformer architecture has proven to be very successful in sequence processing, but its application to other data structures, such as graphs, has remained limited due to the difficulty of properly defining positions. Here, we present the $\textit{Spectral Attention Network}$ (SAN), which uses a learned positional encoding (LPE) that can take advantage of the full Laplacian spectrum to learn the position of each node in a given graph. This LPE is then added to the node features of the graph and passed to a fully-connected Transformer. By leveraging the full spectrum of the Laplacian, our model is theoretically powerful in distinguishing graphs, and can better detect similar sub-structures from their resonance. Further, by fully connecting the graph, the Transformer does not suffer from over-squashing, an information bottleneck of most GNNs, and enables better modeling of physical phenomenons such as heat transfer and electric interaction. When tested empirically;['2107709516', '51034451', '2057555930', '2067158294', '12611623'];"['Devin Kreuzer', 'D. Beaini', 'William L. Hamilton', ""Vincent L'etourneau"", 'Prudencio Tossou']";d9720b90-d60b-48bc-9df8-87a30b9a60dd;Neural Information Processing Systems;conference;3;2021.0;Paris;;;;;['Computer Science', 'Graph']
47ae807cd511b35e78a2cd4e198283dea6dafd41;Do Transformers Really Perform Bad for Graph Representation?;The Transformer architecture has become a dominant choice in many domains, such as natural language processing and computer vision. Yet, it has not achieved competitive performance on popular leaderboards of graph-level prediction compared to mainstream GNN variants. Therefore, it remains a mystery how Transformers could perform well for graph representation learning. In this paper, we solve this mystery by presenting Graphormer, which is built upon the standard Transformer architecture, and could attain excellent results on a broad range of graph representation learning tasks, especially on the recent OGB Large-Scale Challenge. Our key insight to utilizing Transformer in the graph is the necessity of effectively encoding the structural information of a graph into the model. To this end, we propose several simple yet effective structural encoding methods to help Graphormer better model graph-structured data. Besides, we mathematically characterize the expressive power of Graphormer and exhibit that with our ways of encoding;['2051552141', '123970124', '2108801920', '150311931', '35286545', '1391126980', '2115437382', '2110264337'];['Chengxuan Ying', 'Tianle Cai', 'Shengjie Luo', 'Shuxin Zheng', 'Guolin Ke', 'Di He', 'Yanming Shen', 'Tie-Yan Liu'];;;;;;;nkepe5ms;ArXiv;2021.0;abs/2106.05234;['Computer Science', 'Graph']
06c9cbf943185d1d1554e760279412598c6d81a6;Are Graph Augmentations Necessary?: Simple Graph Contrastive Learning for Recommendation;Contrastive learning (CL) recently has spurred a fruitful line of research in the field of recommendation, since its ability to extract self-supervised signals from the raw data is well-aligned with recommender systems' needs for tackling the data sparsity issue. A typical pipeline of CL-based recommendation models is first augmenting the user-item bipartite graph with structure perturbations, and then maximizing the node representation consistency between different graph augmentations. Although this paradigm turns out to be effective, what underlies the performance gains is still a mystery. In this paper, we first experimentally disclose that, in CL-based recommendation models, CL operates by learning more uniform user/item representations that can implicitly mitigate the popularity bias. Meanwhile, we reveal that the graph augmentations, which used to be considered necessary, just play a trivial role. Based on this finding, we propose a simple CL method which discards the graph augmentations and instead adds uniform noises to;['28584977', '2416851', '2077454936', '1490931831', '101457473', '144133815'];['Junliang Yu', 'Hongzhi Yin', 'Xin Xia', 'Tong Chen', 'Li-zhen Cui', 'Q. Nguyen'];8dce23a9-44e0-4381-a39e-2acc1edff700;Annual International ACM SIGIR Conference on Research and Development in Information Retrieval;conference;13;2021.0;Paris;;;;;['Computer Science', 'Graph']
4bf76588122827157c43a59e656dccc6b6a22e90;Deep Graph Contrastive Representation Learning;Graph representation learning nowadays becomes fundamental in analyzing graph-structured data. Inspired by recent success of contrastive methods, in this paper, we propose a novel framework for unsupervised graph representation learning by leveraging a contrastive objective at the node level. Specifically, we generate two graph views by corruption and learn node representations by maximizing the agreement of node representations in these two views. To provide diverse node contexts for the contrastive objective, we propose a hybrid scheme for generating graph views on both structure and attribute levels. Besides, we provide theoretical justification behind our motivation from two perspectives, mutual information and the classical triplet loss. We perform empirical experiments on both transductive and inductive learning tasks using a variety of real-world datasets. Experimental experiments demonstrate that despite its simplicity, our proposed method consistently outperforms existing state-of-the-art methods by large margins. Moreover, our unsupervised method even surpasses its supervised counterparts on transductive;['2653121', '47103911', '2155385667', '48873756', '50425438', '123865558'];['Yanqiao Zhu', 'Yichen Xu', 'Feng Yu', 'Q. Liu', 'Shu Wu', 'Liang Wang'];;;;;;;dlh688gt;ArXiv;2020.0;abs/2006.04131;['Computer Science', 'Graph', 'Mathematics']
aa9ae8096216163ed40dd787917215b5ae4d3d90;Adversarial Graph Augmentation to Improve Graph Contrastive Learning;Self-supervised learning of graph neural networks (GNN) is in great need because of the widespread label scarcity issue in real-world graph/network data. Graph contrastive learning (GCL), by training GNNs to maximize the correspondence between the representations of the same graph in its different augmented forms, may yield robust and transferable GNNs even without using labels. However, GNNs trained by traditional GCL often risk capturing redundant graph features and thus may be brittle and provide sub-par performance in downstream tasks. Here, we propose a novel principle, termed adversarial-GCL (AD-GCL), which enables GNNs to avoid capturing redundant information during the training by optimizing adversarial graph augmentation strategies used in GCL. We pair AD-GCL with theoretical explanations and design a practical instantiation based on trainable edge-dropping graph augmentation. We experimentally validate AD-GCL by comparing with the state-of-the-art GCL methods and achieve performance gains of up-to $14\%$ in unsupervised, $6\%$ in transfer, and $3\%$;['31591568', '1561672016', '145462792', '144050371'];['Susheel Suresh', 'Pan Li', 'Cong Hao', 'Jennifer Neville'];d9720b90-d60b-48bc-9df8-87a30b9a60dd;Neural Information Processing Systems;conference;7;2021.0;Los Angeles;;;;;['Computer Science', 'Graph']
93ee8e1c05d11d63aa3d61653b2c8bae75e0aecd;The Network Data Repository with Interactive Graph Analytics and Visualization;NetworkRepository (NR) is the first interactive data repository with a web-based platform for visual interactive analytics. Unlike other data repositories (e.g., UCI ML Data Repository, and SNAP), the network data repository (networkrepository.com) allows users to not only download, but to interactively analyze and visualize such data using our web-based interactive graph analytics platform. Users can in real-time analyze, visualize, compare, and explore data along many different dimensions. The aim of NR is to make it easy to discover key insights into the data extremely fast with little effort while also providing a medium for users to share data, visualizations, and insights. Other key factors that differentiate NR from the current data repositories is the number of graph datasets, their size, and variety. While other data repositories are static, they also lack a means for users to collaboratively discuss a particular dataset, corrections, or challenges with using the data for certain;['1862090', '47699955'];['Ryan A. Rossi', 'Nesreen Ahmed'];bdc2e585-4e48-4e36-8af1-6d859763d405;AAAI Conference on Artificial Intelligence;conference;19;2015.0;Paris;;;;;['Computer Science', 'Graph', 'Analytics']
3950b578a93674d7a8dc6829581058f76823136e;Disentangling and Unifying Graph Convolutions for Skeleton-Based Action Recognition;Spatial-temporal graphs have been widely used by skeleton-based action recognition algorithms to model human action dynamics. To capture robust movement patterns from these graphs, long-range and multi-scale context aggregation and spatial-temporal dependency modeling are critical aspects of a powerful feature extractor. However, existing methods have limitations in achieving (1) unbiased long-range joint relationship modeling under multi-scale operators and (2) unobstructed cross-spacetime information flow for capturing complex spatial-temporal dependencies. In this work, we present (1) a simple method to disentangle multi-scale graph convolutions and (2) a unified spatial-temporal graph convolutional operator named G3D. The proposed multi-scale aggregation scheme disentangles the importance of nodes in different neighborhoods for effective long-range modeling. The proposed G3D module leverages dense cross-spacetime edges as skip connections for direct information propagation across the spatial-temporal graph. By coupling these proposals, we develop a powerful feature extractor named MS-G3D based on which our model outperforms previous state-of-the-art methods on;['2117942226', '49724467', '2075098', '2108503703', '3001348'];['Ken Ziyu Liu', 'Hongwen Zhang', 'Zhenghao Chen', 'Zhiyong Wang', 'Wanli Ouyang'];768b87bb-8a18-4d9c-a161-4d483c776bcf;Computer Vision and Pattern Recognition;conference;6;2020.0;Barcelona;;;;;['Computer Science', 'Graph']
0d67d3ddca1c4e370eaf1e99ec674f612c39c66c;Graph Contrastive Learning with Adaptive Augmentation;Recently, contrastive learning (CL) has emerged as a successful method for unsupervised graph representation learning. Most graph CL methods first perform stochastic augmentation on the input graph to obtain two graph views and maximize the agreement of representations in the two views. Despite the prosperous development of graph CL methods, the design of graph augmentation schemes—a crucial component in CL—remains rarely explored. We argue that the data augmentation schemes should preserve intrinsic structures and attributes of graphs, which will force the model to learn representations that are insensitive to perturbation on unimportant nodes and edges. However, most existing methods adopt uniform data augmentation schemes, like uniformly dropping edges and uniformly shuffling features, leading to suboptimal performance. In this paper, we propose a novel graph contrastive representation learning method with adaptive augmentation that incorporates various priors for topological and semantic aspects of the graph. Specifically, on the topology level, we design;['2653121', '47103911', '2155385667', '48873756', '50425438', '123865558'];['Yanqiao Zhu', 'Yichen Xu', 'Feng Yu', 'Q. Liu', 'Shu Wu', 'Liang Wang'];e07422f9-c065-40c3-a37b-75e98dce79fe;The Web Conference;conference;13;2020.0;Abuja;;;;;['Computer Science', 'Graph']
8b163b75a6b833911c4e958f8bd52124205382ec;Adaptive Graph Convolutional Recurrent Network for Traffic Forecasting;"Modeling complex spatial and temporal correlations in the correlated time series data is indispensable for understanding the traffic dynamics and predicting the future status of an evolving traffic system. Recent works focus on designing complicated graph neural network architectures to capture shared patterns with the help of pre-defined graphs. In this paper, we argue that learning node-specific patterns is essential for traffic forecasting while the pre-defined graph is avoidable. To this end, we propose two adaptive modules for enhancing Graph Convolutional Network (GCN) with new capabilities: 1) a Node Adaptive Parameter Learning (NAPL) module to capture node-specific patterns; 2) a Data Adaptive Graph Generation (DAGG) module to infer the inter-dependencies among different traffic series automatically. We further propose an Adaptive Graph Convolutional Recurrent Network (AGCRN) to capture fine-grained spatial and temporal correlations in traffic series automatically based on the two modules and recurrent networks. Our experiments on two real-world traffic";['50010487', '2082966', '2118036284', '2877263', '2117934428'];['Lei Bai', 'Lina Yao', 'Can Li', 'Xianzhi Wang', 'Can Wang'];d9720b90-d60b-48bc-9df8-87a30b9a60dd;Neural Information Processing Systems;conference;18;2020.0;Chicago;;;;;['Computer Science', 'Graph', 'Mathematics']
fc3e99ebc07b3014f6736a6a7b077edf2f1634c0;GraphSAINT: Graph Sampling Based Inductive Learning Method;"Graph Convolutional Networks (GCNs) are powerful models for learning representations of attributed this http URL scale GCNs to large graphs, state-of-the-art methods use various layer sampling techniques to alleviate the ""neighbor explosion"" problem during minibatch training. Here we proposeGraphSAINT, a graph sampling based inductive learning method that improves training efficiency in a fundamentally different way. By a change of perspective, GraphSAINT constructs minibatches by sampling the training graph, rather than the nodes or edges across GCN layers. Each iteration, a complete GCN is built from the properly sampled subgraph. Thus, we ensure fixed number of well-connected nodes in all layers. We further propose normalization technique to eliminate bias, and sampling algorithms for variance reduction. Importantly, we can decouple the sampling process from the forward and backward propagation of training, and extend GraphSAINT with other graph samplers and GCN variants. Comparing with strong baselines using layer sampling, GraphSAINT demonstrates superior performance";['33352252', '1443735039', '2215594', '2286832947', '1728271'];['Hanqing Zeng', 'Hongkuan Zhou', 'Ajitesh Srivastava', 'R. Kannan', 'V. Prasanna'];939c6e1d-0d17-4d6e-8a82-66d960df0e40;International Conference on Learning Representations;conference;3;2019.0;New York;;;;;['Computer Science', 'Graph', 'Mathematics']
69381b5efd97e7c55f51c2730caccab3d632d4d2;Graph Embedding and Extensions: A General Framework for Dimensionality Reduction;"A large family of algorithms - supervised or unsupervised; stemming from statistics or geometry theory - has been designed to provide different solutions to the problem of dimensionality reduction. Despite the different motivations of these algorithms, we present in this paper a general formulation known as graph embedding to unify them within a common framework. In graph embedding, each algorithm can be considered as the direct graph embedding or its linear/kernel/tensor extension of a specific intrinsic graph that describes certain desired statistical or geometric properties of a data set, with constraints from scale normalization or a penalty graph that characterizes a statistical or geometric property that should be avoided. Furthermore, the graph embedding framework can be used as a general platform for developing new dimensionality reduction algorithms. By utilizing this framework as a tool, we propose a new supervised dimensionality reduction algorithm called marginal Fisher analysis in which the intrinsic";['143653681', '38188040', '2158301', '2144973386', '152290618', '145676588'];['Shuicheng Yan', 'Dong Xu', 'Benyu Zhang', 'HongJiang Zhang', 'Qiang Yang', 'Stephen Lin'];;;;;;;o0yx5117;IEEE Transactions on Pattern Analysis and Machine Intelligence;2007.0;29;['Medicine', 'Computer Science', 'Mathematics', 'Graph']
150f95f9c73820e0a0fa1546140e9f2bdfd25954;Temporal Graph Networks for Deep Learning on Dynamic Graphs;Graph Neural Networks (GNNs) have recently become increasingly popular due to their ability to learn complex systems of relations or interactions arising in a broad spectrum of problems ranging from biology and particle physics to social networks and recommendation systems. Despite the plethora of different models for deep learning on graphs, few approaches have been proposed thus far for dealing with graphs that present some sort of dynamic nature (e.g. evolving features or connectivity over time). In this paper, we present Temporal Graph Networks (TGNs), a generic, efficient framework for deep learning on dynamic graphs represented as sequences of timed events. Thanks to a novel combination of memory modules and graph-based operators, TGNs are able to significantly outperform previous approaches being at the same time more computationally efficient. We furthermore show that several previous models for learning on dynamic graphs can be cast as specific instances of our framework. We;['2056294358', '2029302', '51484149', '1775620', '2500309', '1732570'];['Emanuele Rossi', 'B. Chamberlain', 'Fabrizio Frasca', 'D. Eynard', 'Federico Monti', 'M. Bronstein'];;;;;;;2xew3e7v;ArXiv;2020.0;abs/2006.10637;['Computer Science', 'Graph', 'Deep Learning', 'Mathematics']
